MIS_DATE,APP_ID,BIRTH_DAYS,GENDER,MARRIAGE,ID_ISSUE_DAYS,EDUCATION,REQUEST_LOAN_AMOUNT,CURRENT_PROVINCE,REQ_MAX_AMT_R,REFERENCE_RELATIONSHIP_2,LIV_AGE_R,WOR_AGE_R,SPOUSE_REL,MAX_DPD
2019-01-31,597916,16110,MALE,DIVORCE,547,HIGH_SCHOOL,40,Thanh Hoa,1,FRIEND/CO-WORKER,1,0.29,0,6
2019-01-31,657619,9633,MALE,SINGLE,3931,HIGH_SCHOOL,20,Binh Thuan,0.5,FRIEND/CO-WORKER,0.93,0.11,0,25
2019-01-31,608579,16807,FEMALE,WIDOW,589,PRIMARY_SCHOOL,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,0.03,0.03,0,-1
2019-01-31,644180,8912,MALE,MARRIED,1605,SECONDARY_SCHOOL,40,Thanh Hoa,0.8,FRIEND/CO-WORKER,0.96,0.08,1,33
2019-01-31,621549,10017,MALE,SINGLE,225,HIGH_SCHOOL,40,Binh Thuan,0.8,FRIEND/CO-WORKER,1,0.07,0,2
2019-01-31,659360,12470,FEMALE,SINGLE,1359,SECONDARY_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.86,0.29,0,3
2019-01-31,662001,11767,FEMALE,MARRIED,625,UNIVERSITY,50,Quang Ngai,1,FRIEND/CO-WORKER,0.15,0.02,0,-1
2019-01-31,658305,13263,MALE,SINGLE,3850,SECONDARY_SCHOOL,20,Binh Duong,0.4,FRIEND/CO-WORKER,0.22,0.19,0,-1
2019-01-31,593969,10689,MALE,MARRIED,32,COLLEGE,50,Ha Noi,1,FRIEND/CO-WORKER,0.97,0.27,1,36
2019-01-31,649973,8182,MALE,SINGLE,2418,UNIVERSITY,20,Binh Duong,0.4,FRIEND/CO-WORKER,0.09,0.02,0,-1
2019-01-31,643825,11479,FEMALE,MARRIED,393,HIGH_SCHOOL,20,Binh Duong,0.5,FRIEND/CO-WORKER,0.34,0.25,0,73
2019-01-31,618737,13578,FEMALE,DIVORCE,1322,HIGH_SCHOOL,50,Tien Giang,1,FRIEND/CO-WORKER,0.97,0.05,0,356
2019-01-31,650045,15362,FEMALE,MARRIED,928,SECONDARY_SCHOOL,30,Tay Ninh,0.6,FRIEND/CO-WORKER,1,0.05,0,12
2019-01-31,624345,11609,MALE,MARRIED,241,SECONDARY_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,1,0.13,0,236
2019-01-31,590453,12160,FEMALE,DIVORCE,2067,HIGH_SCHOOL,40,Phu Tho,1,FRIEND/CO-WORKER,0.97,0.29,0,-1
2019-01-31,595360,8751,MALE,SINGLE,2149,HIGH_SCHOOL,40,Ha Noi,0.8,FRIEND/CO-WORKER,0.04,0.04,0,144
2019-01-31,619251,13116,FEMALE,DIVORCE,1317,SECONDARY_SCHOOL,40,Nghe An,1,FRIEND/CO-WORKER,1,0.06,0,83
2019-01-31,608224,14245,FEMALE,MARRIED,2613,SECONDARY_SCHOOL,20,An Giang,0.4,FRIEND/CO-WORKER,0.26,0.08,1,276
2019-01-31,590901,12259,FEMALE,DIVORCE,267,HIGH_SCHOOL,40,Ha Noi,0.8,FRIEND/CO-WORKER,0.01,0.02,0,12
2019-01-31,611233,14611,MALE,MARRIED,1624,HIGH_SCHOOL,50,Nghe An,1,FRIEND/CO-WORKER,0.98,0.5,1,-1
2019-01-31,658339,11420,FEMALE,MARRIED,4333,COLLEGE,30,Nghe An,0.6,FRIEND/CO-WORKER,0.25,0.06,1,1
2019-01-31,640127,9049,MALE,SINGLE,3740,HIGH_SCHOOL,15,Tien Giang,0.38,FRIEND/CO-WORKER,0.12,0.03,0,291
2019-01-31,615256,10465,MALE,SINGLE,4075,COLLEGE,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.34,0.24,0,0
2019-01-31,627056,13105,MALE,MARRIED,1012,HIGH_SCHOOL,50,Dong Nai,1,FRIEND/CO-WORKER,0.42,0.31,0,-1
2019-01-31,644176,9893,FEMALE,MARRIED,4155,SECONDARY_SCHOOL,40,Long An,1,FRIEND/CO-WORKER,0.11,0.04,0,-1
2019-01-31,661539,13264,MALE,MARRIED,3360,SECONDARY_SCHOOL,20,Kien Giang,0.4,FRIEND/CO-WORKER,0.22,0.22,0,7
2019-01-31,647959,9515,MALE,MARRIED,158,SECONDARY_SCHOOL,40,Binh Duong,1,FRIEND/CO-WORKER,0.12,0.23,1,5
2019-01-31,615351,17905,MALE,MARRIED,2828,PRIMARY_SCHOOL,15,Khanh Hoa,0.38,FRIEND/CO-WORKER,0.08,0.2,0,-1
2019-01-31,634396,8270,MALE,SINGLE,2678,SECONDARY_SCHOOL,20,Tay Ninh,0.4,FRIEND/CO-WORKER,1.04,0.09,0,3
2019-01-31,620495,8317,MALE,SINGLE,235,HIGH_SCHOOL,20,Nghe An,0.5,FRIEND/CO-WORKER,0.13,0.13,0,3
2019-01-31,662941,10471,FEMALE,MARRIED,1191,HIGH_SCHOOL,40,Binh Duong,0.8,FRIEND/CO-WORKER,0.07,0.21,1,194
2019-01-31,657015,19187,MALE,MARRIED,4322,HIGH_SCHOOL,20,Tien Giang,0.4,FRIEND/CO-WORKER,0.75,0.11,0,1
2019-01-31,637816,12799,MALE,MARRIED,557,UNIVERSITY,25,An Giang,0.5,FRIEND/CO-WORKER,0.89,0.37,0,-1
2019-01-31,654250,10383,MALE,MARRIED,322,HIGH_SCHOOL,50,Quang Ngai,1,FRIEND/CO-WORKER,0.31,0.03,1,8
2019-01-31,647971,10962,MALE,SINGLE,766,HIGH_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,1,0.13,0,0
2019-01-31,657628,10738,FEMALE,MARRIED,770,HIGH_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.1,0.03,1,-1
2019-01-31,664277,9083,FEMALE,SINGLE,3662,COLLEGE,20,Can Tho,0.4,FRIEND/CO-WORKER,0.13,0.08,0,2
2019-01-31,670019,12064,FEMALE,MARRIED,113,HIGH_SCHOOL,20,Thanh Hoa,0.4,FRIEND/CO-WORKER,0.01,0.3,1,43
2019-01-31,632686,16085,FEMALE,MARRIED,2019,PRIMARY_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.34,0.07,1,22
2019-01-31,618917,18273,MALE,MARRIED,3055,SECONDARY_SCHOOL,50,Ben Tre,1,FRIEND/CO-WORKER,1,0.4,1,2
2019-01-31,638611,8777,FEMALE,MARRIED,3138,SECONDARY_SCHOOL,40,Ben Tre,1,FRIEND/CO-WORKER,1,0.17,1,28
2019-01-31,637500,18723,MALE,MARRIED,1394,HIGH_SCHOOL,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,1,0.19,0,0
2019-01-31,647924,18508,FEMALE,MARRIED,2493,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.2,0.1,1,1
2019-01-31,661285,17555,MALE,MARRIED,1415,PRIMARY_SCHOOL,50,Long An,1,FRIEND/CO-WORKER,0.15,0.15,0,6
2019-01-31,619127,14168,MALE,MARRIED,6,HIGH_SCHOOL,40,Thanh Hoa,1,FRIEND/CO-WORKER,0.97,0.01,0,8
2019-01-31,648252,11344,FEMALE,MARRIED,810,SECONDARY_SCHOOL,40,Kien Giang,0.8,FRIEND/CO-WORKER,1,0.16,0,-1
2019-01-31,668981,9486,MALE,MARRIED,3872,HIGH_SCHOOL,20,Binh Dinh,0.4,FRIEND/CO-WORKER,0.04,0.12,0,31
2019-01-31,663100,14360,MALE,MARRIED,510,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.13,0.13,1,7
2019-01-31,596319,8147,MALE,SINGLE,2367,HIGH_SCHOOL,50,Phu Tho,1,FRIEND/CO-WORKER,0.96,0.14,0,4
2019-01-31,641753,13160,FEMALE,MARRIED,1659,SECONDARY_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.28,0.03,1,39
2019-01-31,648173,15359,FEMALE,MARRIED,1261,SECONDARY_SCHOOL,40,Ba Ria - Vung Tau,0.8,FRIEND/CO-WORKER,0.24,0.07,0,226
2019-01-31,597223,14383,MALE,MARRIED,1413,HIGH_SCHOOL,30,Ha Noi,0.75,FRIEND/CO-WORKER,0.01,0.08,0,0
2019-01-31,677880,13843,MALE,MARRIED,531,UNIVERSITY,20,Ha Noi,0.4,FRIEND/CO-WORKER,0.21,0.11,0,1
2019-01-31,593995,16803,FEMALE,DIVORCE,630,PRIMARY_SCHOOL,50,Binh Duong,1,FRIEND/CO-WORKER,0.98,0.33,0,-1
2019-01-31,669157,9887,FEMALE,SINGLE,342,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.04,0.02,0,-1
2019-01-31,660186,9562,MALE,MARRIED,1538,HIGH_SCHOOL,50,Phu Tho,1,FRIEND/CO-WORKER,1,0.02,0,7
2019-01-31,661861,8096,MALE,SINGLE,1631,SECONDARY_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.04,0.04,0,-1
2019-01-31,601769,9674,MALE,SINGLE,165,HIGH_SCHOOL,30,Ha Noi,0.6,FRIEND/CO-WORKER,0.02,0.02,0,153
2019-01-31,646894,10485,FEMALE,MARRIED,150,HIGH_SCHOOL,40,Nghe An,1,FRIEND/CO-WORKER,0.1,0.1,0,2
2019-01-31,632608,8050,MALE,MARRIED,2523,SECONDARY_SCHOOL,45,Tay Ninh,0.9,FRIEND/CO-WORKER,0.95,0.05,1,17
2019-01-31,657903,9221,FEMALE,MARRIED,1,SECONDARY_SCHOOL,30,An Giang,0.75,FRIEND/CO-WORKER,0.08,0.04,1,2
2019-01-31,669396,9266,FEMALE,MARRIED,3221,HIGH_SCHOOL,20,Dong Nai,0.4,FRIEND/CO-WORKER,1,0.04,0,-1
2019-01-31,621921,10237,MALE,MARRIED,1051,SECONDARY_SCHOOL,50,Dong Nai,1,FRIEND/CO-WORKER,0.11,0.11,0,2
2019-01-31,643474,8783,FEMALE,MARRIED,33,SECONDARY_SCHOOL,40,Kien Giang,1,FRIEND/CO-WORKER,0.29,0.17,1,9
2019-01-31,617398,12427,MALE,SINGLE,1040,HIGH_SCHOOL,30,Ho Chi Minh,0.75,FRIEND/CO-WORKER,0.35,0.35,0,-1
2019-01-31,627252,20049,MALE,MARRIED,4505,HIGH_SCHOOL,50,Binh Duong,1,FRIEND/CO-WORKER,0.05,0.03,1,175
2019-01-31,615355,17425,FEMALE,MARRIED,2702,HIGH_SCHOOL,50,Binh Thuan,1,FRIEND/CO-WORKER,0.63,0.25,1,2
2019-01-31,644640,8630,MALE,MARRIED,388,SECONDARY_SCHOOL,50,Vinh Phuc,1,FRIEND/CO-WORKER,0.96,0.04,1,3
2019-01-31,620481,10608,MALE,MARRIED,1916,SECONDARY_SCHOOL,20,Binh Thuan,0.4,FRIEND/CO-WORKER,0.43,0.27,1,3
2019-01-31,654562,10758,FEMALE,MARRIED,4639,HIGH_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.13,0.17,1,-1
2019-01-31,671654,10873,FEMALE,MARRIED,2045,HIGH_SCHOOL,20,Ho Chi Minh,0.5,FRIEND/CO-WORKER,0.03,0.03,0,28
2019-01-31,591904,14356,MALE,MARRIED,1615,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.05,0.01,1,1
2019-01-31,615238,9471,FEMALE,DIVORCE,3989,UNIVERSITY,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.19,0.04,0,-1
2019-01-31,642972,8796,FEMALE,SINGLE,1428,HIGH_SCHOOL,40,Nghe An,0.8,FRIEND/CO-WORKER,1,0.06,0,111
2019-01-31,608267,8980,FEMALE,MARRIED,978,SECONDARY_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.96,0.24,1,-1
2019-01-31,621888,9619,MALE,SINGLE,3305,COLLEGE,50,Da Nang,1,FRIEND/CO-WORKER,0.26,0.07,0,5
2019-01-31,620853,13560,MALE,MARRIED,2515,HIGH_SCHOOL,50,Binh Dinh,1,FRIEND/CO-WORKER,0.79,0.26,0,3
2019-01-31,652240,10192,MALE,SINGLE,40,HIGH_SCHOOL,40,Tien Giang,1,COUSIN,0.96,0.25,0,196
2019-01-31,656075,14996,MALE,MARRIED,2982,SECONDARY_SCHOOL,30,Ben Tre,0.6,FRIEND/CO-WORKER,0.2,0.2,0,2
2019-01-31,607821,19679,MALE,MARRIED,115,PRIMARY_SCHOOL,20,Binh Duong,0.4,FRIEND/CO-WORKER,0.93,0.02,1,276
2019-01-31,597859,11101,MALE,MARRIED,1535,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.13,0.06,1,9
2019-01-31,666835,21209,MALE,MARRIED,2054,SECONDARY_SCHOOL,25,Ho Chi Minh,0.5,FRIEND/CO-WORKER,0.22,0.1,1,1
2019-01-31,658122,12806,MALE,MARRIED,1524,SECONDARY_SCHOOL,40,Ho Chi Minh,0.8,FRIEND/CO-WORKER,0.2,0.14,1,165
2019-01-31,633089,11337,MALE,MARRIED,322,HIGH_SCHOOL,40,Dong Nai,1,FRIEND/CO-WORKER,0.02,0.02,1,1
2019-01-31,667151,12903,MALE,MARRIED,897,SECONDARY_SCHOOL,40,Ho Chi Minh,1,FRIEND/CO-WORKER,1,0,1,11
2019-01-31,663469,16825,FEMALE,DIVORCE,47,SECONDARY_SCHOOL,40,Binh Duong,0.8,FRIEND/CO-WORKER,0.3,0.3,0,226
2019-01-31,626092,12704,FEMALE,MARRIED,2334,HIGH_SCHOOL,20,Long An,0.4,FRIEND/CO-WORKER,0.29,0.09,0,-1
2019-01-31,654893,9446,MALE,MARRIED,406,HIGH_SCHOOL,30,Binh Duong,0.6,FRIEND/CO-WORKER,0.08,0.08,0,11
2019-01-31,676764,10580,MALE,MARRIED,833,HIGH_SCHOOL,50,Thanh Hoa,1,FRIEND/CO-WORKER,1.03,0.09,1,104
2019-01-31,650237,13112,MALE,MARRIED,1208,SECONDARY_SCHOOL,30,Kien Giang,0.6,FRIEND/CO-WORKER,0.97,0.42,1,287
2019-01-31,664171,16316,FEMALE,MARRIED,1857,HIGH_SCHOOL,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.18,0.11,1,1
2019-01-31,635395,12068,MALE,MARRIED,245,SECONDARY_SCHOOL,40,Soc Trang,1,FRIEND/CO-WORKER,1,0.15,1,263
2019-01-31,604603,15345,MALE,MARRIED,71,SECONDARY_SCHOOL,30,Binh Duong,0.6,FRIEND/CO-WORKER,0.05,0.02,1,2
2019-01-31,650763,10491,MALE,MARRIED,4317,HIGH_SCHOOL,20,Phu Tho,0.5,COUSIN,1,0.14,0,12
2019-01-31,625215,12430,MALE,MARRIED,4973,COLLEGE,30,Kien Giang,0.6,FRIEND/CO-WORKER,0.74,0.24,1,263
2019-01-31,615982,11339,FEMALE,MARRIED,2253,HIGH_SCHOOL,30,Nghe An,0.6,FRIEND/CO-WORKER,0.13,0.05,1,-1
2019-01-31,629019,10339,MALE,MARRIED,2223,SECONDARY_SCHOOL,35,Tay Ninh,0.7,FRIEND/CO-WORKER,0.97,0.12,1,291
2019-01-31,621787,12142,MALE,MARRIED,14,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.94,0.01,1,53
2019-01-31,630580,8440,MALE,MARRIED,2192,COLLEGE,40,Thanh Hoa,0.8,FRIEND/CO-WORKER,1,0.06,1,3
2019-01-31,653690,7784,MALE,SINGLE,2494,SECONDARY_SCHOOL,30,Ho Chi Minh,0.75,FRIEND/CO-WORKER,1,0.05,0,32
2019-01-31,646063,8636,FEMALE,SINGLE,775,UNIVERSITY,50,Ha Noi,1,FRIEND/CO-WORKER,0.08,0.05,0,2
2019-01-31,626085,14290,MALE,MARRIED,295,HIGH_SCHOOL,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.13,0.03,1,114
2019-01-31,592244,8549,MALE,SINGLE,621,COLLEGE,50,Ha Noi,1,FRIEND/CO-WORKER,0.02,0.03,0,104
2019-01-31,594668,11226,MALE,MARRIED,165,HIGH_SCHOOL,20,Ha Noi,0.4,FRIEND/CO-WORKER,0.32,0.01,1,1
2019-01-31,639114,12685,FEMALE,MARRIED,443,HIGH_SCHOOL,40,Binh Duong,0.8,FRIEND/CO-WORKER,0.09,0.29,1,-1
2019-01-31,638057,17584,MALE,MARRIED,4521,HIGH_SCHOOL,20,Dong Nai,0.4,FRIEND/CO-WORKER,0.82,0.03,0,0
2019-01-31,623963,9136,MALE,SINGLE,579,UNIVERSITY,20,Nghe An,0.4,FRIEND/CO-WORKER,1,0.08,0,2
2019-01-31,628737,11146,MALE,SINGLE,4658,UNIVERSITY,30,Ha Noi,0.6,FRIEND/CO-WORKER,0.23,0.1,0,14
2019-01-31,657846,9216,FEMALE,SINGLE,3417,UNIVERSITY,40,Long An,0.8,FRIEND/CO-WORKER,0.77,0.05,0,-1
2019-01-31,624041,12548,FEMALE,MARRIED,877,SECONDARY_SCHOOL,50,Nghe An,1,FRIEND/CO-WORKER,0.43,0.29,0,267
2019-01-31,633920,10972,FEMALE,DIVORCE,2246,SECONDARY_SCHOOL,20,Can Tho,0.4,FRIEND/CO-WORKER,0.07,0.33,0,2
2019-01-31,662496,13245,FEMALE,MARRIED,2807,PRIMARY_SCHOOL,20,Dong Nai,0.4,FRIEND/CO-WORKER,0.49,0.08,0,98
2019-01-31,658389,15365,FEMALE,DIVORCE,953,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.14,0.14,0,-1
2019-01-31,601756,13699,MALE,MARRIED,1441,HIGH_SCHOOL,50,Thanh Hoa,1,FRIEND/CO-WORKER,0.08,0.02,1,123
2019-01-31,657484,10668,FEMALE,DIVORCE,1272,COLLEGE,30,Ha Noi,0.6,FRIEND/CO-WORKER,0.2,0.13,0,11
2019-01-31,593913,14246,FEMALE,MARRIED,3410,SECONDARY_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.08,0.14,1,-1
2019-01-31,633269,11540,MALE,SINGLE,3570,COLLEGE,40,Ha Noi,1,FRIEND/CO-WORKER,0.03,0.03,0,8
2019-01-31,617321,17410,FEMALE,SINGLE,2029,SECONDARY_SCHOOL,20,Dong Nai,0.4,FRIEND/CO-WORKER,1,0.21,0,1
2019-01-31,592358,12947,MALE,SINGLE,581,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.28,0.11,0,300
2019-01-31,626559,7854,MALE,SINGLE,2781,UNIVERSITY,50,Ha Noi,1,FRIEND/CO-WORKER,0.14,0.14,0,10
2019-01-31,640583,10108,FEMALE,MARRIED,4459,SECONDARY_SCHOOL,40,Binh Duong,0.8,FRIEND/CO-WORKER,0.32,0.11,1,-1
2019-01-31,663770,12630,MALE,MARRIED,864,HIGH_SCHOOL,30,Vinh Long,0.6,FRIEND/CO-WORKER,0.4,0.26,1,-1
2019-01-31,669380,19709,MALE,MARRIED,106,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.15,0.04,1,5
2019-01-31,660790,12165,MALE,MARRIED,1800,SECONDARY_SCHOOL,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,0.12,0.07,0,1
2019-01-31,624065,17190,MALE,MARRIED,999,HIGH_SCHOOL,50,Khanh Hoa,1,FRIEND/CO-WORKER,0.38,0.38,1,1
2019-01-31,678377,12447,FEMALE,DIVORCE,809,COLLEGE,40,Ben Tre,0.8,FRIEND/CO-WORKER,1,0.15,0,-1
2019-01-31,645957,12449,MALE,MARRIED,242,PRIMARY_SCHOOL,40,An Giang,1,FRIEND/CO-WORKER,0.09,0.14,1,114
2019-01-31,620893,14066,FEMALE,DIVORCE,953,SECONDARY_SCHOOL,25,Binh Dinh,0.63,FRIEND/CO-WORKER,0.56,0.08,0,1
2019-01-31,597167,12812,FEMALE,DIVORCE,102,HIGH_SCHOOL,50,Tien Giang,1,FRIEND/CO-WORKER,0.97,0.42,0,276
2019-01-31,624188,9908,MALE,SINGLE,543,HIGH_SCHOOL,15,Thua Thien Hue,0.38,FRIEND/CO-WORKER,1,0.07,0,34
2019-01-31,636648,12618,FEMALE,MARRIED,470,SECONDARY_SCHOOL,20,Tay Ninh,0.5,FRIEND/CO-WORKER,0.43,0.2,1,3
2019-01-31,668944,10617,MALE,SINGLE,4635,SECONDARY_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.1,0.1,0,196
2019-01-31,614709,8057,FEMALE,MARRIED,2800,HIGH_SCHOOL,40,Ha Noi,0.8,FRIEND/CO-WORKER,0.22,0.09,1,177
2019-01-31,651763,13304,MALE,MARRIED,544,COLLEGE,40,Ha Noi,0.8,FRIEND/CO-WORKER,0.78,0.03,1,-1
2019-01-31,620550,9552,MALE,SINGLE,3711,SECONDARY_SCHOOL,50,Tien Giang,1,FRIEND/CO-WORKER,0.07,0.11,0,62
2019-01-31,655512,7961,FEMALE,MARRIED,2614,COLLEGE,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.14,0.23,1,8
2019-01-31,666336,7678,MALE,SINGLE,2354,HIGH_SCHOOL,20,Tay Ninh,0.4,FRIEND/CO-WORKER,1,0.14,0,-1
2019-01-31,639682,11339,MALE,MARRIED,3068,HIGH_SCHOOL,35,Kien Giang,0.88,FRIEND/CO-WORKER,0.13,0.29,1,172
2019-01-31,633830,14200,MALE,MARRIED,384,UNIVERSITY,50,Ha Noi,1,FRIEND/CO-WORKER,0.13,0.21,0,-1
2019-01-31,646712,11580,MALE,SINGLE,5014,SECONDARY_SCHOOL,50,An Giang,1,FRIEND/CO-WORKER,0.97,0.16,0,73
2019-01-31,655383,15522,MALE,MARRIED,1552,UNIVERSITY,40,Ha Noi,0.8,FRIEND/CO-WORKER,0.3,0.28,0,-1
2019-01-31,629850,17130,FEMALE,MARRIED,691,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.98,0.17,1,267
2019-01-31,646375,7860,FEMALE,SINGLE,2927,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.02,0.05,0,5
2019-01-31,638642,19503,FEMALE,MARRIED,988,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.15,0.31,0,53
2019-01-31,624525,11560,FEMALE,MARRIED,254,HIGH_SCHOOL,40,Phu Yen,1,FRIEND/CO-WORKER,0.28,0.03,1,4
2019-01-31,649159,15422,MALE,MARRIED,6,HIGH_SCHOOL,50,Phu Tho,1,FRIEND/CO-WORKER,1,0.23,1,4
2019-01-31,640576,9447,MALE,MARRIED,1682,HIGH_SCHOOL,50,Ba Ria - Vung Tau,1,FRIEND/CO-WORKER,0.08,0.08,1,128
2019-01-31,621710,10155,MALE,SINGLE,2570,COLLEGE,50,Dong Nai,1,FRIEND/CO-WORKER,0.21,0.11,0,226
2019-01-31,609142,10964,FEMALE,MARRIED,900,SECONDARY_SCHOOL,50,Ba Ria - Vung Tau,1,FRIEND/CO-WORKER,1,0.1,1,68
2019-01-31,669699,12384,FEMALE,MARRIED,413,HIGH_SCHOOL,20,Thanh Hoa,0.4,FRIEND/CO-WORKER,0.29,0.04,1,196
2019-01-31,613356,10845,FEMALE,MARRIED,1463,HIGH_SCHOOL,20,Khanh Hoa,0.5,FRIEND/CO-WORKER,0.5,0.1,1,57
2019-01-31,645200,15723,FEMALE,DIVORCE,1956,SECONDARY_SCHOOL,30,Long An,0.6,FRIEND/CO-WORKER,0.51,0.4,0,-1
2019-01-31,629149,12627,MALE,MARRIED,158,PRIMARY_SCHOOL,50,Tay Ninh,1,FRIEND/CO-WORKER,0.2,0.23,0,19
2019-01-31,634807,9679,FEMALE,MARRIED,255,HIGH_SCHOOL,40,Ha Noi,0.8,FRIEND/CO-WORKER,0.26,0.15,1,3
2019-01-31,675913,18656,MALE,DIVORCE,3183,HIGH_SCHOOL,30,Long An,0.6,FRIEND/CO-WORKER,1,0.33,0,226
2019-01-31,593218,7828,FEMALE,SINGLE,2468,HIGH_SCHOOL,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,0.09,0.09,0,27
2019-01-31,607084,9672,MALE,DIVORCE,3505,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.33,0.33,0,-1
2019-01-31,640366,14309,MALE,OTHER,2796,UNIVERSITY,30,Nghe An,0.75,FRIEND/CO-WORKER,1,0.1,0,53
2019-01-31,646248,8693,MALE,SINGLE,2332,UNIVERSITY,15,Ho Chi Minh,0.38,FRIEND/CO-WORKER,0.04,0.01,0,2
2019-01-31,650279,9634,MALE,MARRIED,4195,SECONDARY_SCHOOL,40,Ho Chi Minh,0.8,FRIEND/CO-WORKER,0.74,0.26,1,-1
2019-01-31,639664,10067,FEMALE,MARRIED,3121,SECONDARY_SCHOOL,20,Tay Ninh,0.4,FRIEND/CO-WORKER,0.18,0.13,1,-1
2019-01-31,642122,10952,MALE,MARRIED,2098,SECONDARY_SCHOOL,20,Binh Duong,0.4,FRIEND/CO-WORKER,0.12,0.05,0,-1
2019-01-31,635678,14990,MALE,MARRIED,4341,SECONDARY_SCHOOL,20,Kien Giang,0.5,FRIEND/CO-WORKER,1,0.24,1,53
2019-01-31,640894,9352,MALE,SINGLE,800,UNIVERSITY,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.12,0.02,0,-1
2019-01-31,623332,10214,MALE,MARRIED,961,UNIVERSITY,30,Ha Noi,0.6,FRIEND/CO-WORKER,0.96,0.03,0,6
2019-01-31,624988,11698,FEMALE,MARRIED,1271,SECONDARY_SCHOOL,35,Dong Nai,0.88,FRIEND/CO-WORKER,0.13,0.11,1,103
2019-01-31,604640,16075,FEMALE,DIVORCE,1018,SECONDARY_SCHOOL,30,Ho Chi Minh,0.75,FRIEND/CO-WORKER,0.05,0.07,0,276
2019-01-31,605558,13884,MALE,MARRIED,3599,SECONDARY_SCHOOL,30,Tay Ninh,0.6,FRIEND/CO-WORKER,0.39,0.18,1,10
2019-01-31,616162,10119,MALE,MARRIED,1049,HIGH_SCHOOL,40,Ben Tre,1,FRIEND/CO-WORKER,1,0.04,0,-1
2019-01-31,668145,16644,MALE,DIVORCE,2496,HIGH_SCHOOL,30,Quang Ngai,0.6,FRIEND/CO-WORKER,0.87,0.13,0,43
2019-01-31,605250,15642,FEMALE,MARRIED,234,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.63,0.26,0,184
2019-01-31,639577,8771,MALE,SINGLE,421,COLLEGE,30,Ha Noi,0.6,FRIEND/CO-WORKER,0.04,0.04,0,170
2019-01-31,614864,14429,FEMALE,MARRIED,1734,SECONDARY_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.08,0.1,1,1
2019-01-31,670787,20303,FEMALE,SINGLE,3156,SECONDARY_SCHOOL,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,0.96,0.09,0,7
2019-01-31,635491,11678,MALE,SINGLE,1604,HIGH_SCHOOL,50,Ninh Thuan,1,FRIEND/CO-WORKER,1,0.14,0,-1
2019-01-31,651569,8960,MALE,SINGLE,2976,COLLEGE,30,Da Nang,0.6,FRIEND/CO-WORKER,0.03,0.04,0,41
2019-01-31,654997,18225,MALE,MARRIED,1057,SECONDARY_SCHOOL,40,Binh Thuan,0.8,FRIEND/CO-WORKER,0.02,0.2,1,-1
2019-01-31,629302,10430,FEMALE,DIVORCE,773,SECONDARY_SCHOOL,50,Ba Ria - Vung Tau,1,FRIEND/CO-WORKER,0.07,0.31,0,0
